Quantity,Material ID,PO Number,Employee,Heat,Date,Initial Location
462,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102564,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1727,RMSAEB1S0125-023,PO-064958,6524,102563,11/05/2025,DD-H0-00
1053,RMSAEB1S0125-023,PO-064958,6524,102564,11/05/2025,DD-H0-00
1053,RMSAEB1S0125-023,PO-064958,6524,102562,11/05/2025,DD-H0-00
1053,RMSAEB1S0125-023,PO-064958,6524,102564,11/05/2025,DD-H0-00
9075,MMC0000125,PO-064989,6229,1713686,11/05/2025,V-E0-03
9020,MMC0000125,PO-064989,6229,1713686,11/05/2025,V-E0-03
2,MMF0000250,PO-066248,6229,,11/05/2025,RECV DESK
1300,78700517,PO-061007,6229,,11/04/2025,RECV
6760,MMC0000730,PO-064151,6229,25T5956 A507357,11/04/2025,RECV
5410,MMC0000730,PO-064151,6229,25T643270 B514335,11/04/2025,RECV
6560,MMC0000730,PO-064151,6229,25T643270 B514335,11/04/2025,RECV
6540,MMC0000730,PO-064151,6229,25T643270 B514335,11/04/2025,RECV
9880,MMC0000730,PO-064151,6229,25T643270 B514335,11/04/2025,RECV
9880,MMC0000730,PO-064151,6229,25T643270 B514335,11/04/2025,RECV
3420,MMC0000417,PO-065591,6229,R04059,11/04/2025,V-F0-11
5700,MMC0000417,PO-065591,6229,R05404,11/04/2025,V-F0-11
5700,MMC0000417,PO-065591,6229,R05404,11/04/2025,V-F0-11
5600,MMC0000417,PO-065591,6229,R05404,11/04/2025,V-F0-11
5600,MMC0000417,PO-065591,6229,R05404,11/04/2025,V-F0-11
5440,MMC0000417,PO-065591,6229,R02264,11/04/2025,V-F0-11
1000,MMR0000122,PO-066065,6229,770402,11/04/2025,V-N1-02
1400,MMC0000550,PO-066104,6229,842L31870,11/04/2025,RECV
830,MMC0000131,PO-066153,6229,842L31870,11/04/2025,RECV
4080,MMC0000339,PO-066179,6229,325332,11/04/2025,RECV
4080,MMC0000339,PO-066179,6229,325332,11/04/2025,RECV
2040,MMF0005550,PO-066181,6229,9537153,11/04/2025,T-00
3687,MMF0005007,PO-066192,6229,831N11460,11/04/2025,T-00
1930,MMC0000631,PO-066192,6229,327496,11/04/2025,RECV
1545,MMF0005537,PO-065591,6229,E3476,11/03/2025,S-00
4600,MMF0005537,PO-065591,6229,327508,11/03/2025,S-00
4600,MMF0005537,PO-065591,6229,327508,11/03/2025,S-00
4600,MMF0005537,PO-065591,6229,E3476,11/03/2025,S-00
4600,MMF0005537,PO-065591,6229,327508,11/03/2025,S-00
2299,MMF0005537,PO-065591,6229,327508,11/03/2025,S-00
2848,MMC0001025,PO-065758B,6229,484917,11/03/2025,RECV
1896,MMC0001025,PO-065758B,6229,484917,11/03/2025,RECV
3894,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
4046,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
2610,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
2690,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
3442,MMC0001025,PO-065758B,6229,25T10481,11/03/2025,RECV
4310,MMC0001025,PO-065758B,6229,25T10481,11/03/2025,RECV
2874,MMC0001025,PO-065758B,6229,25T10481,11/03/2025,RECV
2302,MMC0001025,PO-065758B,6229,25T10481,11/03/2025,RECV
4704,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
4706,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
2342,MMC0001025,PO-065758B,6229,25T10485,11/03/2025,RECV
2100,MMC0000428,PO-065864,6229,565442,11/03/2025,V-E0-01
3570,MMF0005325,PO-066053,6229,325475,11/03/2025,S-00
1230,MMF0005307,PO-066104,6229,324951,11/03/2025,S-00
2028,MMF0005525,PO-066137,6229,327733,11/03/2025,S-00
2153,MMF0005010,PO-066137,6229,9437L6,11/03/2025,S-00
310,MMC0001105,PO-066137,6229,329296,11/03/2025,V-E0-01
2160,MMC0000228,PO-066137,6229,557483,11/03/2025,V-E0-01
1600,MMC0000220,PO-066137,6229,585439,11/03/2025,V-E0-01
2880,MMC0000678,PO-066153,6229,329296,11/03/2025,V-E0-01
1030,MMC0000932,PO-066161,6229,319557,11/03/2025,V-E0-01
65000,AELA-420-165,PO-062185,6229,NA,11/01/2025,RECV
160000,FHS-0420-20,PO-063850,6229,MULTIPLE,10/31/2025,RECV
147310,FHS-0420-20,PO-063850,6229,MULTIPLE,10/31/2025,RECV
10160,MMC0000770,PO-065578,6229,,10/31/2025,RECV
10150,MMC0000770,PO-065578,6229,,10/31/2025,RECV
10145,MMC0000770,PO-065578,6229,,10/31/2025,RECV
10,26003395,PO-065813,6229,PROTOTYPE,10/31/2025,FG - VAL'S DESK
308,6838687,PO-066014,6229,,10/31/2025,MH OFFICE
500,075-F-00321,PO-066139,6229,,10/31/2025,RECV DESK
5085,MMC0000685,PO-060958,6229,312188,10/30/2025,RECV
8808,MMC0000056,PO-062075,6229,32513690,10/30/2025,V-E0-01
8866,MMC0000056,PO-062075,6229,32513690,10/30/2025,V-E0-01
8840,MMC0000056,PO-062075,6229,32513690,10/30/2025,V-E0-01
8785,MMC0000056,PO-062075,6229,32513700,10/30/2025,V-E0-01
8774,MMC0000056,PO-062075,6229,32513690,10/30/2025,V-E0-01
6596,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
6596,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
6760,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
6746,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
6468,MMC0000364,PO-062790B,6229,25T20719,10/30/2025,V-F0-05
6456,MMC0000364,PO-062790B,6229,25T20719,10/30/2025,V-F0-05
6066,MMC0000364,PO-062790B,6229,25T20712,10/30/2025,V-F0-05
6814,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
6824,MMC0000364,PO-062790B,6229,25T20710,10/30/2025,V-F0-05
100000,CH420-10DPGM,PO-063551,6229,C011639575,10/30/2025,RECV
8220,MMC0000760,PO-064617,6229,321925,10/30/2025,RECV
7780,MMC0000760,PO-064617,6229,321925,10/30/2025,RECV
10160,MMC0000652,PO-065384,6229,558176,10/30/2025,V-C0-10
9220,MMC0000652,PO-065384,6229,558176,10/30/2025,V-C0-10
7630,MMC0000652,PO-065384,6229,558169,10/30/2025,V-C0-10
7540,MMC0000652,PO-065384,6229,558169,10/30/2025,V-C0-10
7740,MMC0000652,PO-065384,6229,558169,10/30/2025,V-C0-10
1210,MMC0000420,PO-065591,6229,F82957,10/30/2025,V-F0-11
2920,MMC0000420,PO-065591,6229,R05404,10/30/2025,V-E0-03
2920,MMC0000420,PO-065591,6229,R05404,10/30/2025,V-E0-03
3220,MMC0000420,PO-065591,6229,F02264,10/30/2025,V-D0-06
4620,MMC0000066,PO-065727,6229,R03468,10/30/2025,V-F0-11
7900,MMC0000066,PO-065727,6229,R03468,10/30/2025,V-F0-11
6370,MMC0000848,PO-065799,6229,327820,10/30/2025,V-E0-01
6390,MMC0000848,PO-065799,6229,327820,10/30/2025,V-E0-01
6390,MMC0000848,PO-065799,6229,327820,10/30/2025,V-E0-01
1194,MMF0005506,PO-065850,6229,329607,10/30/2025,T-00
3981,MMFSR05506,PO-065965,6229,329607,10/30/2025,T-00
3090,MMC0000648,PO-066034,6229,842N32690,10/30/2025,V-E0-02
3560,MMC0000646,PO-066034,6229,832N32730,10/30/2025,V-E0-07
4380,MMC0000646,PO-066034,6229,320709,10/30/2025,V-E0-07
1680,MMC0000643,PO-066034,6229,842N32690,10/30/2025,V-E0-03
9060,MMC0000743,PO-066082,6229,321119,10/30/2025,V-E-01
3000,MMC0000033,PO-066084,6229,323631,10/30/2025,V-F0-11
3580,MMC0000033,PO-066084,6229,327496,10/30/2025,V-E0-03
8900,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
9815,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
9815,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
7040,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
7035,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
10265,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
10260,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
10175,MMCCS00715,CUSTOMER SUPPLIED,6229,,10/29/2025,V-E0-01
10190,MMCCS00715,CUSTOMER SUPPLIED,6229,0461842,10/29/2025,V-E0-01
10455,MMCCS00715,CUSTOMER SUPPLIED,6229,0461842,10/29/2025,V-E0-01
10435,MMCCS00715,CUSTOMER SUPPLIED,6229,0461842,10/29/2025,V-E0-01
8895,MMCCS00715,CUSTOMER SUPPLIED,6229,0461842,10/29/2025,V-E0-01
10484,MMC0000056,PO-061290,6229,318753,10/29/2025,V-E0-01
10346,MMC0000056,PO-061290,6229,318753,10/29/2025,V-E0-01
6520,MMC0000364,PO-062790B,6229,25T20722,10/28/2025,V-F0-05
6362,MMC0000364,PO-062790B,6229,25T20722,10/28/2025,V-F0-05
6360,MMC0000364,PO-062790B,6229,25T20722,10/28/2025,V-F0-05
7970,MMC0000412,PO-065661,6229,51159,10/28/2025,V-D0-10
4030,MMC0000412,PO-065661,6229,51160,10/28/2025,V-D0-10
8120,MMC0000412,PO-065661,6229,55161,10/28/2025,V-D0-10
4140,MMC0000412,PO-065661,6229,55162,10/28/2025,V-D0-10
8220,MMC0000412,PO-065661,6229,55163,10/28/2025,V-D0-10
8240,MMC0000412,PO-065661,6229,55164,10/28/2025,V-D0-10
3215,MMF0005531,PO-065809,6229,327506,10/28/2025,T-00
3215,MMF0005531,PO-065809,6229,327506,10/28/2025,T-00
8825,MMC0000725,PO-065852,6229,190155490,10/28/2025,V-D0-10
840,MMC0000857,PO-065864,6229,R03468,10/28/2025,V-E0-01
2000,MMC0000566,PO-065910,6229,833N6152,10/28/2025,V-E0-01
3772,MMC0000014,PO-065934,6229,,10/28/2025,V-D0-04
3000,MMC0000063,PO-065965,6229,843J73350,10/28/2025,V-E0-01
2990,MMC0000063,PO-065965,6229,843J73350,10/28/2025,V-E0-01
3010,MMC0000063,PO-065965,6229,843J73350,10/28/2025,V-E0-01
3010,MMC0000063,PO-065965,6229,843J73350,10/28/2025,V-E0-01
4110,MMF0005510,PO-066053,6229,327502,10/28/2025,T-00
4199,MMF0005012,PO-066053,6229,823N60870,10/28/2025,T-00
4199,MMF0005012,PO-066053,6229,823N60870,10/28/2025,T-00
3978,MMF0005012,PO-066053,6229,823N60870,10/28/2025,T-00
2330,MMC0001131,PO-066053,6229,327309,10/28/2025,V-E0-01
1780,MMC0001130,PO-066053,6229,327309,10/28/2025,V-E0-01
50,MMC0000379,RETURN FROM VENDOR,6229,,10/28/2025,V-E0-01
6498,MMC0000364,PO-062790B,6524,25T20722,10/27/2025,V-F0-05
6502,MMC0000364,PO-062790B,6524,25T20722,10/27/2025,V-F0-05
7430,MMC0000364,PO-062790B,6524,25T20717,10/27/2025,V-F0-05
7302,MMC0000364,PO-062790B,6524,25T20716,10/27/2025,V-F0-05
7298,MMC0000364,PO-062790B,6524,25T20716,10/27/2025,V-F0-05
7430,MMC0000364,PO-062790B,6524,25T20717,10/27/2025,V-F0-05
1742,RMSAEB1S0125-023,PO-063989,6524,102560,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6524,102560,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6524,102565,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-063989,6524,102562,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102561,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102563,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102562,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1742,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102560,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102565,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102562,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102564,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102564,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,102564,10/27/2025,DD-H0-00
1735,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1720,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1720,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1720,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1697,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1545,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1545,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
1409,RMSAEB1S0125-023,PO-064958,6524,998109,10/27/2025,DD-H0-00
3975,MMC0000871,PO-065206,6229,190258635,10/27/2025,RECV
1290,MMC0000871,PO-065206,6229,190258635,10/27/2025,RECV
3840,MMF0008037,PO-065909,6229,12523730,10/27/2025,S-00
3072,MMF0008037,PO-065909,6229,12523730,10/27/2025,S-00
2304,MMF0008037,PO-065909,6229,12523730,10/27/2025,S-00
526,MMF0002007,PO-065966,6229,949708-A01,10/27/2025,S-00
8,RCK34,CUSTOMER SUPPLIED,6229,N/A,10/24/2025,RECV
1375,32155-7900,PO-063855,6229,161382,10/24/2025,R-06
500,32155-7960,PO-063993,6229,161457,10/24/2025,R-06
900,32155-7960,PO-064104,6229,161491,10/24/2025,WC
1320,MMF0000133,PO-064753,6229,A5500101HU,10/24/2025,X-01
2173,MMF0000133,PO-064753,6229,A5500101HU,10/24/2025,X-01
1732,MMF0000133,PO-064753,6229,A5500101HU,10/24/2025,X-01
9400,MMC0000928,PO-065132,6229,T84394,10/24/2025,V-A0-00
1300,MMC0000082,PO-065727,6229,324832,10/24/2025,V-D0-03
2380,MMC0000082,PO-065727,6229,325878,10/24/2025,V-D0-03
1320,MMC0000082,PO-065727,6229,327502,10/24/2025,V-D0-03
4360,MMC0000082,PO-065727,6229,327502,10/24/2025,V-D0-03
4360,MMC0000082,PO-065727,6229,327502,10/24/2025,V-D0-03
4360,MMC0000082,PO-065727,6229,327502,10/24/2025,V-D0-03
4060,MMC0000072,PO-065727,6229,326505,10/24/2025,V-D0-02
2460,MMC0000256,PO-065741,6229,323535,10/24/2025,V-E0-06
2981,MMF0005507,PO-065797,6229,323476,10/24/2025,T-00
2960,MMF0005507,PO-065797,6229,323476,10/24/2025,T-00
4070,MMF0005507,PO-065797,6229,323476,10/24/2025,T-00
4070,MMF0005507,PO-065797,6229,323476,10/24/2025,T-00
1850,MMF0005507,PO-065797,6229,329294,10/24/2025,T-00
2912,MMC0000264,PO-065825,6229,DV9E,10/24/2025,V-E0-02
5930,MMC0000264,PO-065825,6229,551653,10/24/2025,V-D0-02
5960,MMC0000264,PO-065825,6229,551653,10/24/2025,V-D0-02
5920,MMC0000264,PO-065825,6229,551653,10/24/2025,V-D0-02
1871,MMF0005514,PO-065833,6229,326045,10/24/2025,T-00
4290,MMC0001008,PO-065910,6229,325332,10/24/2025,V-E0-02
1800,MMC0000586,PO-065943,6229,325332,10/24/2025,V-D0-02
5730,MMC0000782,PO-066020,6229,42520280,10/24/2025,V-E0-03
2040,MMF0005025,PO-066034,6229,323519,10/24/2025,T-00
2900,MMC0000858,PO-066034,6229,327502,10/24/2025,V-E0-04
3760,MMC0000858,PO-066034,6229,327502,10/24/2025,V-E0-04
8840,MMC0000928,PO-065132,6229,T84394,10/23/2025,V-A0-00
9580,MMC0000928,PO-065132,6229,T84394,10/23/2025,V-A0-00
8360,MMC0000928,PO-065132,6229,T84394,10/23/2025,V-A0-00
2460,MMC0000256,PO-065741,6229,323535,10/23/2025,V-E0-06
2460,MMC0000256,PO-065741,6229,323535,10/23/2025,V-E0-06
3840,MMC0000256,PO-065741,6229,326045,10/23/2025,V-D0-03
4410,MMC0000749,PO-065879,6229,821N02630,10/23/2025,V-D0-03
2210,MMF0005010,PO-065943,6229,9437L6,10/23/2025,S-00
1270,MMC0000979,PO-066006,6229,315088,10/23/2025,V-D0-03
1720,MMC0000979,PO-066006,6229,322586,10/23/2025,V-D0-03
100000,CLS-832-2,PO-063991,6229,20250724-PU86003,10/22/2025,U-A0-00
9620,MMC0000761,PO-064453,6229,327896,10/21/2025,RECV
9220,MMC0000761,PO-064453,6229,327896,10/21/2025,RECV
10640,MMC0000761,PO-064453,6229,326930,10/21/2025,RECV
9580,MMC0000761,PO-064453,6229,327896,10/21/2025,RECV
8000,MMC0000699,PO-065012,6229,841M08080,10/21/2025,RECV
3130,MMF0000280,PO-065313,6229,4180495,10/21/2025,S-00
7600,MMC0000928,PO-065579,6229,322798,10/21/2025,RECV
7500,MMC0000928,PO-065579,6229,322798,10/21/2025,RECV
7560,MMC0000928,PO-065579,6229,322798,10/21/2025,RECV
9990,MMC0000928,PO-065579,6229,322798,10/21/2025,RECV
3540,MMC0000090,PO-065727,6229,38429,10/21/2025,RECV
5520,MMC0000441,PO-065761,6229,566317,10/21/2025,RECV
1820,MMC0000298,PO-065761,6229,557483,10/21/2025,RECV
760,MMC0000698,PO-065833,6229,556545,10/21/2025,RECV
4041,MMF0005510,PO-065850,6229,327502,10/21/2025,S-00
2660,MMC0001127,PO-065864,6229,325332,10/21/2025,RECV
1020,MMF0005025,PO-065965,6229,323519,10/21/2025,S-00
4515,MMC0000700,PO-061269,6130,850474,10/20/2025,
7850,MMC0000850,PO-063268,6130,721177,10/20/2025,RECV
7875,MMC0000850,PO-063268,6130,721177,10/20/2025,RECV
6850,MMC0000850,PO-063268,6130,721177,10/20/2025,RECV
6870,MMC0000850,PO-063268,6130,721177,10/20/2025,RECV
2367,MMF0002006,PO-064134,6130,NOT PROVIDED,10/17/2025,RECV
760,MMF0005004,PO-065311,6130,328616,10/17/2025,T-00
6290,MMC0000741,PO-065483,6130,5230410152,10/17/2025,RECV
6150,MMC0000741,PO-065483,6130,5230410152,10/17/2025,RECV
4838,MMC0000740,PO-065483,6130,5231210173,10/17/2025,RECV
8770,MMC0001135,PO-065622,6130,298927,10/17/2025,RECV
4030,MMC0000848,PO-065799,6130,327718,10/17/2025,RECV
4040,MMC0000848,PO-065799,6130,327718,10/17/2025,RECV
9780,MMC0000667,PO-065832,6130,327896,10/17/2025,RECV
10770,MMC0000667,PO-065832,6130,327896,10/17/2025,RECV
9740,MMC0000667,PO-065832,6130,327896,10/17/2025,RECV
496,MMC0000192,PO-065058,6130,950858,10/16/2025,RECV
4084,MMFSR05550,PO-065829,6130,4180476,10/16/2025,T-00
4084,MMFSR05550,PO-065829,6130,4180476,10/16/2025,T-00
4084,MMFSR05550,PO-065829,6130,4180476,10/16/2025,T-00
4084,MMFSR05550,PO-065829,6130,4180476,10/16/2025,T-00
4084,MMFSR05550,PO-065829,6130,4180476,10/16/2025,T-00
2042,MMFSR05550,PO-065829,6130,4180476,10/16/2025,t-00
175,24844785,PO-063847,6130,not provided,10/15/2025,recv
6209,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4130,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4213,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4212,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4248,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4350,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4208,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
4242,MMC0000650,PO-064985,6130,NOT PROVIDED,10/15/2025,RECV
159,MMC0000210,PO-065059,6130,483866,10/15/2025,RECV
6790,MMC0000654,PO-065516,6130,558177,10/15/2025,RECV
6790,MMC0000654,PO-065516,6130,558177,10/15/2025,RECV
6790,MMC0000654,PO-065516,6130,558177,10/15/2025,RECV
2670,MMC0000840,PO-065536,6130,585440,10/15/2025,RECV
7830,MMC0000384,PO-065580,6130,345709,10/15/2025,RECV
7835,MMC0000384,PO-065580,6130,345732,10/15/2025,RECV
7830,MMC0000384,PO-065580,6130,345709,10/15/2025,RECV
3874,MMF0005501,PO-065829,6130,323466,10/15/2025,T-00
3260,MMC0000628,PO-065841,6130,4169887,10/15/2025,RECV
3330,MMC0000409,PO-063717,6130,190259805,10/14/2025,RECV
3310,MMC0000409,PO-063717,6130,190259805,10/14/2025,RECV
3300,MMC0000409,PO-063717,6130,190259805,10/14/2025,RECV
2220,MMC0000145,PO-065728,6130,CSP24A067829,10/14/2025,RECV
9577,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
9569,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
9462,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
9420,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
9624,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
9626,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
3665,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
3663,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
6323,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
6331,MMC0000681,PO-062075,6130,22516490,10/13/2025,RECV
4410,MMC0000438,PO-064450,6130,F83810,10/13/2025,RECV
1608,MMF0005510,PO-065451,6130,327502,10/13/2025,T-00
1630,MMC0000674,PO-065536,6130,328238,10/13/2025,RECV
4620,MMC0000416,PO-065591,6130,F02264,10/13/2025,RECV
4520,MMC0000416,PO-065591,6130,F02264,10/13/2025,RECV
4620,MMC0000416,PO-065591,6130,F02264,10/13/2025,RECV
1520,MMC0000400,PO-065591,6130,135277,10/13/2025,RECV
4968,MMF0005010,PO-065710,6130,9437L6,10/13/2025,T-00
1120,MMC0000627,PO-065714,6130,4169887,10/13/2025,RECV
5002,MMF0005514,PO-065761,6130,326045,10/13/2025,T-00
630,MMF0005814,PO-065798,6130,DE0J,10/13/2025,RECV
630,MMF0005814,PO-065798,6130,DE0J,10/13/2025,RECV
7400,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
7400,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
7400,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
7400,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
7790,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
7770,MMC0000681,PO-065808,6130,455571,10/13/2025,RECV
3134,MMFSR05511,PO-065829,6130,327496,10/13/2025,T-00
1205,MMF0005511,PO-065829,6130,327496,10/13/2025,T-00
4589,MMC0001106,PO-065833,6130,324867,10/13/2025,RECV
6334,MMC0000364,PO-062790,6130,25T20721,10/11/2025,RECV
7540,MMC0000657,PO-063713,6130,2541359,10/11/2025,RECV
7780,MMC0000657,PO-063713,6130,2541359,10/11/2025,RECV
8640,MMC0000657,PO-063713,6130,2747815,10/11/2025,RECV
9080,MMC0000657,PO-063713,6130,2747815,10/11/2025,RECV
6270,MMC0000364,PO-062790,6130,25T20721,10/10/2025,RECV
6304,MMC0000364,PO-062790,6130,25T20715,10/10/2025,RECV
6266,MMC0000364,PO-062790,6130,25T20715,10/10/2025,RECV
6612,MMC0000364,PO-062790,6130,25T20712,10/10/2025,RECV
6600,MMC0000364,PO-062790,6130,25T20712,10/10/2025,RECV
6638,MMC0000364,PO-062790,6130,25T20716,10/10/2025,RECV
7620,MMC0000565,PO-063638,6130,557770,10/10/2025,RECV
7510,MMC0000565,PO-063638,6130,558058,10/10/2025,RECV
7510,MMC0000565,PO-063638,6130,558058,10/10/2025,RECV
7440,MMC0000565,PO-063638,6130,558058,10/10/2025,RECV
7440,MMC0000565,PO-063638,6130,558058,10/10/2025,RECV
7620,MMC0000565,PO-063638,6130,557770,10/10/2025,RECV
8480,MMC0000657,PO-063713B,6130,A079384,10/10/2025,RECV
9580,MMC0000657,PO-063713B,6130,A079384,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
7520,MMC0000657,PO-063713B,6130,2541359,10/10/2025,RECV
7520,MMC0000657,PO-063713B,6130,2541359,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511726,10/10/2025,RECV
8620,MMC0000657,PO-063713B,6130,2747815,10/10/2025,RECV
8740,MMC0000657,PO-063713B,6130,2747815,10/10/2025,RECV
8720,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8600,MMC0000657,PO-063713B,6130,2541543,10/10/2025,RECV
8520,MMC0000657,PO-063713B,6130,2541543,10/10/2025,RECV
8560,MMC0000657,PO-063713B,6130,2541543,10/10/2025,RECV
9520,MMC0000657,PO-063713B,6130,2541543,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511695,10/10/2025,RECV
8660,MMC0000657,PO-063713B,6130,2511695,10/10/2025,RECV
8700,MMC0000657,PO-063713B,6130,2511695,10/10/2025,RECV
8760,MMC0000657,PO-063713B,6130,2511695,10/10/2025,RECV
8600,MMC0000657,PO-063713B,6130,2747815,10/10/2025,RECV
8820,MMC0000657,PO-063713B,6130,2747772,10/10/2025,RECV
8720,MMC0000657,PO-063713B,6130,2747772,10/10/2025,RECV
8600,MMC0000657,PO-063713B,6130,2747772,10/10/2025,RECV
8700,MMC0000657,PO-063713B,6130,2747772,10/10/2025,RECV
8680,MMC0000657,PO-063713B,6130,2511695,10/10/2025,RECV
8740,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8580,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8620,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8880,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8700,MMC0000657,PO-063713B,6130,2747772,10/10/2025,RECV
8560,MMC0000657,PO-063713B,6130,2511726,10/10/2025,RECV
8700,MMC0000657,PO-063713B,6130,2511726,10/10/2025,RECV
8660,MMC0000657,PO-063713B,6130,2511726,10/10/2025,RECV
8640,MMC0000657,PO-063713B,6130,2511726,10/10/2025,RECV
8340,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
8740,MMC0000657,PO-063713B,6130,2511696,10/10/2025,RECV
